depth,dose,ssd,field_size
24.979406,39.801254,100,10
25.00441,39.757595,100,10
25.029415,39.715894,100,10
25.054419,39.674232,100,10
25.079424,39.632571,100,10
25.104428,39.590911,100,10
25.129432,39.54925,100,10
25.154437,39.50759,100,10
25.179441,39.46593,100,10
25.204446,39.424271,100,10
25.22945,39.382612,100,10
25.254455,39.340953,100,10
25.279459,39.298067,100,10
25.304463,39.255157,100,10
25.329468,39.212247,100,10
25.354472,39.169336,100,10
25.379477,39.126426,100,10
25.404481,39.083515,100,10
25.429485,39.040603,100,10
25.45449,38.997692,100,10
25.479494,38.95478,100,10
25.504499,38.911867,100,10
25.529503,38.871089,100,10
25.554507,38.830347,100,10
25.579512,38.789605,100,10
25.604516,38.748863,100,10
25.629521,38.708122,100,10
25.654525,38.667381,100,10
25.67953,38.626641,100,10
25.704534,38.585901,100,10
25.729538,38.545161,100,10
25.754543,38.504421,100,10
25.779547,38.462311,100,10
25.804552,38.420179,100,10
25.829556,38.378048,100,10
25.85456,38.335916,100,10
25.879565,38.293784,100,10
25.904569,38.251653,100,10
25.929574,38.209521,100,10
25.954578,38.16739,100,10
25.979582,38.125258,100,10
26.004587,38.083126,100,10
26.029591,38.043141,100,10
26.054596,38.003185,100,10
26.0796,37.963229,100,10
26.104604,37.923275,100,10
26.129609,37.88332,100,10
26.154613,37.843367,100,10
26.179618,37.803414,100,10
26.204622,37.763462,100,10
26.229627,37.72351,100,10
26.254631,37.683559,100,10
26.279635,37.642191,100,10
26.30464,37.600806,100,10
26.329644,37.55942,100,10
26.354649,37.518034,100,10
26.379653,37.476648,100,10
26.404657,37.435261,100,10
26.429662,37.393874,100,10
26.454666,37.352487,100,10
26.479671,37.311099,100,10
26.504675,37.269711,100,10
26.529679,37.230481,100,10
26.554684,37.191274,100,10
26.579688,37.152066,100,10
26.604693,37.11286,100,10
26.629697,37.073653,100,10
26.654702,37.034447,100,10
26.679706,36.995241,100,10
26.70471,36.956035,100,10
26.729715,36.916829,100,10
26.754719,36.877624,100,10
26.779724,36.837337,100,10
26.804728,36.79704,100,10
26.829732,36.756744,100,10
26.854737,36.716447,100,10
26.879741,36.67615,100,10
26.904746,36.635853,100,10
26.92975,36.595557,100,10
26.954754,36.55526,100,10
26.979759,36.514963,100,10
27.004763,36.474667,100,10
27.029768,36.436189,100,10
27.054772,36.397724,100,10
27.079776,36.359258,100,10
27.104781,36.320793,100,10
27.129785,36.282328,100,10
27.15479,36.243863,100,10
27.179794,36.205398,100,10
27.204799,36.166932,100,10
27.229803,36.128467,100,10
27.254807,36.090002,100,10
27.279812,36.050144,100,10
27.304816,36.010278,100,10
27.329821,35.970412,100,10
27.354825,35.930546,100,10
27.379829,35.890679,100,10
27.404834,35.850812,100,10
27.429838,35.810944,100,10
27.454843,35.771077,100,10
27.479847,35.731209,100,10
27.504851,35.69134,100,10
27.529856,35.653658,100,10
27.55486,35.615983,100,10
27.579865,35.578309,100,10
27.604869,35.540636,100,10
27.629874,35.502962,100,10
27.654878,35.465289,100,10
27.679882,35.427617,100,10
27.704887,35.389944,100,10
27.729891,35.352272,100,10
27.754896,35.3146,100,10
27.7799,35.275954,100,10
27.804904,35.237306,100,10
27.829909,35.198657,100,10
27.854913,35.160008,100,10
27.879918,35.121358,100,10
27.904922,35.082708,100,10
27.929926,35.044058,100,10
27.954931,35.005408,100,10
27.979935,34.966757,100,10
28.00494,34.928106,100,10
28.029944,34.891287,100,10
28.054948,34.854467,100,10
28.079953,34.817648,100,10
28.104957,34.780828,100,10
28.129962,34.744008,100,10
28.154966,34.707188,100,10
28.179971,34.670367,100,10
28.204975,34.633546,100,10
28.229979,34.596724,100,10
28.254984,34.559901,100,10
28.279988,34.522043,100,10
28.304993,34.484184,100,10
28.329997,34.446326,100,10
28.355001,34.408467,100,10
28.380006,34.370609,100,10
28.40501,34.33275,100,10
28.430015,34.294891,100,10
28.455019,34.257033,100,10
28.480023,34.219174,100,10
28.505028,34.181321,100,10
28.530032,34.145413,100,10
28.555037,34.109505,100,10
28.580041,34.073596,100,10
28.605046,34.037687,100,10
28.63005,34.001777,100,10
28.655054,33.965868,100,10
28.680059,33.929958,100,10
28.705063,33.894047,100,10
28.730068,33.858137,100,10
28.755072,33.822222,100,10
28.780076,33.785394,100,10
28.805081,33.748567,100,10
28.830085,33.711739,100,10
28.85509,33.674911,100,10
28.880094,33.638082,100,10
28.905098,33.601253,100,10
28.930103,33.564424,100,10
28.955107,33.527595,100,10
28.980112,33.490765,100,10
29.005116,33.453946,100,10
29.030121,33.419024,100,10
29.055125,33.384102,100,10
29.080129,33.34918,100,10
29.105134,33.314259,100,10
29.130138,33.279338,100,10
29.155143,33.244417,100,10
29.180147,33.209496,100,10
29.205151,33.174576,100,10
29.230156,33.139656,100,10
29.25516,33.104729,100,10
29.280165,33.068814,100,10
29.305169,33.032899,100,10
29.330173,32.996983,100,10
29.355178,32.961067,100,10
29.380182,32.925151,100,10
29.405187,32.889234,100,10
29.430191,32.853317,100,10
29.455195,32.8174,100,10
29.4802,32.781483,100,10
29.505204,32.745581,100,10
29.530209,32.711383,100,10
29.555213,32.677186,100,10
29.580218,32.642988,100,10
29.605222,32.60879,100,10
29.630226,32.574592,100,10
29.655231,32.540394,100,10
29.680235,32.506196,100,10
29.70524,32.471999,100,10
29.730244,32.437801,100,10
29.755248,32.403592,100,10
29.780253,32.368369,100,10
29.805257,32.333146,100,10
29.830262,32.297924,100,10
29.855266,32.262702,100,10
29.88027,32.22748,100,10
29.905275,32.192259,100,10
29.930279,32.157038,100,10
29.955284,32.121817,100,10
29.980288,32.086596,100,10
30.005293,32.051398,100,10
30.030297,32.01792,100,10
30.055301,31.984442,100,10
30.080306,31.950964,100,10
30.10531,31.917485,100,10
30.130315,31.884006,100,10
30.155319,31.850526,100,10
30.180323,31.817046,100,10
30.205328,31.783566,100,10
30.230332,31.750086,100,10
30.255337,31.716595,100,10
30.280341,31.682397,100,10
30.305345,31.6482,100,10
30.33035,31.614003,100,10
30.355354,31.579805,100,10
30.380359,31.545608,100,10
30.405363,31.511411,100,10
30.430367,31.477213,100,10
30.455372,31.443016,100,10
30.480376,31.408819,100,10
30.505381,31.374646,100,10
30.530385,31.341974,100,10
30.55539,31.309302,100,10
30.580394,31.276631,100,10
30.605398,31.243959,100,10
30.630403,31.211288,100,10
30.655407,31.178616,100,10
30.680412,31.145944,100,10
30.705416,31.113273,100,10
30.73042,31.080601,100,10
30.755425,31.047913,100,10
30.780429,31.014326,100,10
30.805434,30.980739,100,10
30.830438,30.947152,100,10
30.855442,30.913565,100,10
30.880447,30.879978,100,10
30.905451,30.846391,100,10
30.930456,30.812804,100,10
30.95546,30.779217,100,10
30.980465,30.74563,100,10
31.005469,30.712078,100,10
31.030473,30.680322,100,10
31.055478,30.648567,100,10
31.080482,30.616811,100,10
31.105487,30.585055,100,10
31.130491,30.5533,100,10
31.155495,30.521544,100,10
31.1805,30.489788,100,10
31.205504,30.458033,100,10
31.230509,30.426277,100,10
31.255513,30.394502,100,10
31.280517,30.361831,100,10
31.305522,30.329159,100,10
31.330526,30.296487,100,10
31.355531,30.263816,100,10
31.380535,30.231144,100,10
31.405539,30.198472,100,10
31.430544,30.165801,100,10
31.455548,30.133129,100,10
31.480553,30.100458,100,10
31.505557,30.067825,100,10
31.530562,30.036886,100,10
31.555566,30.005947,100,10
31.58057,29.975009,100,10
31.605575,29.944071,100,10
31.630579,29.913133,100,10
31.655584,29.882196,100,10
31.680588,29.851259,100,10
31.705592,29.820322,100,10
31.730597,29.789386,100,10
31.755601,29.758425,100,10
31.780606,29.726463,100,10
31.80561,29.6945,100,10
31.830614,29.662537,100,10
31.855619,29.630574,100,10
31.880623,29.598611,100,10
31.905628,29.566647,100,10
31.930632,29.534683,100,10
31.955637,29.502719,100,10
31.980641,29.470754,100,10
32.005645,29.438834,100,10
32.03065,29.408605,100,10
32.055654,29.378375,100,10
32.080659,29.348146,100,10
32.105663,29.317916,100,10
32.130667,29.287687,100,10
32.155672,29.257457,100,10
32.180676,29.227228,100,10
32.205681,29.196998,100,10
32.230685,29.166769,100,10
32.255689,29.136515,100,10
32.280694,29.105369,100,10
32.305698,29.074224,100,10
32.330703,29.043078,100,10
32.355707,29.011933,100,10
32.380712,28.980788,100,10
32.405716,28.949642,100,10
32.43072,28.918497,100,10
32.455725,28.887352,100,10
32.480729,28.856206,100,10
32.505734,28.825103,100,10
32.530738,28.795392,100,10
32.555742,28.765681,100,10
32.580747,28.73597,100,10
32.605751,28.70626,100,10
32.630756,28.67655,100,10
32.65576,28.646841,100,10
32.680764,28.617132,100,10
32.705769,28.587423,100,10
32.730773,28.557714,100,10
32.755778,28.527983,100,10
32.780782,28.497541,100,10
32.805786,28.467099,100,10
32.830791,28.436656,100,10
32.855795,28.406213,100,10
32.8808,28.37577,100,10
32.905804,28.345326,100,10
32.930809,28.314882,100,10
32.955813,28.284438,100,10
32.980817,28.253993,100,10
33.005822,28.223595,100,10
33.030826,28.194586,100,10
33.055831,28.165578,100,10
33.080835,28.13657,100,10
33.105839,28.107561,100,10
33.130844,28.078553,100,10
33.155848,28.049545,100,10
33.180853,28.020536,100,10
33.205857,27.991528,100,10
33.230861,27.96252,100,10
33.255866,27.93348,100,10
33.28087,27.903555,100,10
33.305875,27.87363,100,10
33.330879,27.843705,100,10
33.355884,27.813781,100,10
33.380888,27.783856,100,10
33.405892,27.753931,100,10
33.430897,27.724006,100,10
33.455901,27.694081,100,10
33.480906,27.664156,100,10
33.50591,27.634293,100,10
33.530914,27.606115,100,10
33.555919,27.577936,100,10
33.580923,27.549758,100,10
33.605928,27.521581,100,10
33.630932,27.493404,100,10
33.655936,27.465227,100,10
33.680941,27.43705,100,10
33.705945,27.408874,100,10
33.73095,27.380698,100,10
33.755954,27.352491,100,10
33.780958,27.323484,100,10
33.805963,27.294478,100,10
33.830967,27.265471,100,10
33.855972,27.236464,100,10
33.880976,27.207457,100,10
33.905981,27.17845,100,10
33.930985,27.149444,100,10
33.955989,27.120437,100,10
33.980994,27.09143,100,10
34.005998,27.062471,100,10
34.031003,27.034684,100,10
34.056007,27.006897,100,10
34.081011,26.97911,100,10
34.106016,26.951323,100,10
34.13102,26.923536,100,10
34.156025,26.895749,100,10
34.181029,26.867963,100,10
34.206033,26.840176,100,10
34.231038,26.812389,100,10
34.256042,26.784577,100,10
34.281047,26.756182,100,10
34.306051,26.727786,100,10
34.331056,26.699391,100,10
34.35606,26.670996,100,10
34.381064,26.6426,100,10
34.406069,26.614205,100,10
34.431073,26.585809,100,10
34.456078,26.557414,100,10
34.481082,26.529019,100,10
34.506086,26.500684,100,10
34.531091,26.473733,100,10
34.556095,26.446783,100,10
34.5811,26.419832,100,10
34.606104,26.392883,100,10
34.631108,26.365933,100,10
34.656113,26.338984,100,10
34.681117,26.312035,100,10
34.706122,26.285086,100,10
34.731126,26.258138,100,10
34.75613,26.231154,100,10
34.781135,26.203369,100,10
34.806139,26.175585,100,10
34.831144,26.147801,100,10
34.856148,26.120017,100,10
34.881153,26.092233,100,10
34.906157,26.064449,100,10
34.931161,26.036665,100,10
34.956166,26.008881,100,10
34.98117,25.981096,100,10
35.006175,25.953354,100,10
35.031179,25.926485,100,10
35.056183,25.899616,100,10
35.081188,25.872748,100,10
35.106192,25.845879,100,10
35.131197,25.81901,100,10
35.156201,25.792141,100,10
35.181205,25.765273,100,10
35.20621,25.738404,100,10
35.231214,25.711535,100,10
35.256219,25.684627,100,10
35.281223,25.656918,100,10
35.306228,25.629209,100,10
35.331232,25.6015,100,10
35.356236,25.57379,100,10
35.381241,25.546081,100,10
35.406245,25.51837,100,10
35.43125,25.49066,100,10
35.456254,25.462949,100,10
35.481258,25.435238,100,10
35.506263,25.407597,100,10
35.531267,25.381337,100,10
35.556272,25.355076,100,10
35.581276,25.328816,100,10
35.60628,25.302556,100,10
35.631285,25.276296,100,10
35.656289,25.250036,100,10
35.681294,25.223776,100,10
35.706298,25.197515,100,10
35.731303,25.171255,100,10
35.756307,25.144965,100,10
35.781311,25.118094,100,10
35.806316,25.091224,100,10
35.83132,25.064354,100,10
35.856325,25.037483,100,10
35.881329,25.010613,100,10
35.906333,24.983743,100,10
35.931338,24.956873,100,10
35.956342,24.930002,100,10
35.981347,24.903132,100,10
36.006351,24.876341,100,10
36.031355,24.850997,100,10
36.05636,24.825654,100,10
36.081364,24.80031,100,10
36.106369,24.774967,100,10
36.131373,24.749623,100,10
36.156377,24.72428,100,10
36.181382,24.698937,100,10
36.206386,24.673593,100,10
36.231391,24.64825,100,10
36.256395,24.62287,100,10
36.2814,24.596847,100,10
36.306404,24.570824,100,10
36.331408,24.544802,100,10
36.356413,24.51878,100,10
36.381417,24.492759,100,10
36.406422,24.466737,100,10
36.431426,24.440717,100,10
36.45643,24.414696,100,10
36.481435,24.388676,100,10
36.506439,24.36273,100,10
36.531444,24.338066,100,10
36.556448,24.313402,100,10
36.581452,24.288737,100,10
36.606457,24.264072,100,10
36.631461,24.239406,100,10
36.656466,24.214741,100,10
36.68147,24.190075,100,10
36.706475,24.165408,100,10
36.731479,24.140741,100,10
36.756483,24.116032,100,10
36.781488,24.090622,100,10
36.806492,24.065213,100,10
36.831497,24.039803,100,10
36.856501,24.014394,100,10
36.881505,23.988986,100,10
36.90651,23.963577,100,10
36.931514,23.938169,100,10
36.956519,23.912761,100,10
36.981523,23.887354,100,10
37.006527,23.862026,100,10
37.031532,23.837968,100,10
37.056536,23.81391,100,10
37.081541,23.789852,100,10
37.106545,23.765793,100,10
37.131549,23.741735,100,10
37.156554,23.717675,100,10
37.181558,23.693616,100,10
37.206563,23.669556,100,10
37.231567,23.645496,100,10
37.256572,23.621377,100,10
37.281576,23.596339,100,10
37.30658,23.571302,100,10
37.331585,23.546264,100,10
37.356589,23.521226,100,10
37.381594,23.496188,100,10
37.406598,23.47115,100,10
37.431602,23.446112,100,10
37.456607,23.421075,100,10
37.481611,23.396037,100,10
37.506616,23.371089,100,10
37.53162,23.347515,100,10
37.556624,23.323941,100,10
37.581629,23.300367,100,10
37.606633,23.276793,100,10
37.631638,23.25322,100,10
37.656642,23.229647,100,10
37.681647,23.206075,100,10
37.706651,23.182502,100,10
37.731655,23.15893,100,10
37.75666,23.135309,100,10
37.781664,23.110942,100,10
37.806669,23.086576,100,10
37.831673,23.062209,100,10
37.856677,23.037841,100,10
37.881682,23.013474,100,10
37.906686,22.989106,100,10
37.931691,22.964738,100,10
37.956695,22.940369,100,10
37.981699,22.916001,100,10
38.006704,22.891707,100,10
38.031708,22.8685,100,10
38.056713,22.845293,100,10
38.081717,22.822086,100,10
38.106721,22.798879,100,10
38.131726,22.775672,100,10
38.15673,22.752465,100,10
38.181735,22.729258,100,10
38.206739,22.706051,100,10
38.231744,22.682844,100,10
38.256748,22.659613,100,10
38.281752,22.636043,100,10
38.306757,22.612474,100,10
38.331761,22.588904,100,10
38.356766,22.565336,100,10
38.38177,22.541767,100,10
38.406774,22.518199,100,10
38.431779,22.494631,100,10
38.456783,22.471063,100,10
38.481788,22.447496,100,10
38.506792,22.423999,100,10
38.531796,22.401461,100,10
38.556801,22.378921,100,10
38.581805,22.356382,100,10
38.60681,22.333842,100,10
38.631814,22.311302,100,10
38.656819,22.288762,100,10
38.681823,22.266221,100,10
38.706827,22.24368,100,10
38.731832,22.221139,100,10
38.756836,22.198547,100,10
38.781841,22.175286,100,10
38.806845,22.152026,100,10
38.831849,22.128766,100,10
38.856854,22.105506,100,10
38.881858,22.082247,100,10
38.906863,22.058988,100,10
38.931867,22.035729,100,10
38.956871,22.01247,100,10
38.981876,21.989212,100,10
39.00688,21.966045,100,10
39.031885,21.944061,100,10
39.056889,21.922077,100,10
39.081893,21.900092,100,10
39.106898,21.878108,100,10
39.131902,21.856124,100,10
39.156907,21.834139,100,10
39.181911,21.812155,100,10
39.206916,21.790171,100,10
39.23192,21.768186,100,10
39.256924,21.746139,100,10
39.281929,21.723288,100,10
39.306933,21.700437,100,10
39.331938,21.677586,100,10
39.356942,21.654735,100,10
39.381946,21.631883,100,10
39.406951,21.609031,100,10
39.431955,21.586178,100,10
39.45696,21.563326,100,10
39.481964,21.540473,100,10
39.506968,21.517726,100,10
39.531973,21.496302,100,10
39.556977,21.474879,100,10
39.581982,21.453456,100,10
39.606986,21.432033,100,10
39.631991,21.41061,100,10
39.656995,21.389188,100,10
39.681999,21.367766,100,10
39.707004,21.346344,100,10
39.732008,21.324923,100,10
39.757013,21.303436,100,10
39.782017,21.281146,100,10
39.807021,21.258856,100,10
39.832026,21.236566,100,10
39.85703,21.214276,100,10
39.882035,21.191986,100,10
39.907039,21.169696,100,10
39.932043,21.147406,100,10
39.957048,21.125116,100,10
39.982052,21.102826,100,10
40.007057,21.080631,100,10
40.032061,21.059562,100,10
40.057066,21.038493,100,10
40.08207,21.017424,100,10
40.107074,20.996355,100,10
40.132079,20.975286,100,10
40.157083,20.954217,100,10
40.182088,20.933148,100,10
40.207092,20.91208,100,10
40.232096,20.891011,100,10
40.257101,20.869893,100,10
40.282105,20.848214,100,10
40.30711,20.826535,100,10
40.332114,20.804856,100,10
40.357118,20.783178,100,10
40.382123,20.761499,100,10
40.407127,20.73982,100,10
40.432132,20.718141,100,10
40.457136,20.696462,100,10
40.48214,20.674783,100,10
40.507145,20.653179,100,10
40.532149,20.632414,100,10
40.557154,20.611649,100,10
40.582158,20.590885,100,10
40.607163,20.57012,100,10
40.632167,20.549355,100,10
40.657171,20.528591,100,10
40.682176,20.507826,100,10
40.70718,20.487062,100,10
40.732185,20.466297,100,10
40.757189,20.445504,100,10
40.782193,20.424395,100,10
40.807198,20.403287,100,10
40.832202,20.382178,100,10
40.857207,20.361071,100,10
40.882211,20.339963,100,10
40.907215,20.318856,100,10
40.93222,20.297749,100,10
40.957224,20.276642,100,10
40.982229,20.255536,100,10
41.007233,20.234488,100,10
41.032238,20.214071,100,10
41.057242,20.193653,100,10
41.082246,20.173234,100,10
41.107251,20.152816,100,10
41.132255,20.132397,100,10
41.15726,20.111977,100,10
41.182264,20.091558,100,10
41.207268,20.071138,100,10
41.232273,20.050718,100,10
41.257277,20.030268,100,10
41.282282,20.009504,100,10
41.307286,19.988741,100,10
41.33229,19.967978,100,10
41.357295,19.947215,100,10
41.382299,19.926452,100,10
41.407304,19.905688,100,10
41.432308,19.884925,100,10
41.457312,19.864162,100,10
41.482317,19.843399,100,10
41.507321,19.822716,100,10
41.532326,19.802868,100,10
41.55733,19.78302,100,10
41.582335,19.763172,100,10
41.607339,19.743324,100,10
41.632343,19.723477,100,10
41.657348,19.703629,100,10
41.682352,19.683781,100,10
41.707357,19.663933,100,10
41.732361,19.644085,100,10
41.757365,19.62421,100,10
41.78237,19.604057,100,10
41.807374,19.583903,100,10
41.832379,19.56375,100,10
41.857383,19.543596,100,10
41.882387,19.523443,100,10
41.907392,19.503289,100,10
41.932396,19.483136,100,10
41.957401,19.462982,100,10
41.982405,19.442829,100,10
42.00741,19.422759,100,10
42.032414,19.403522,100,10
42.057418,19.384286,100,10
42.082423,19.365049,100,10
42.107427,19.345813,100,10
42.132432,19.326576,100,10
42.157436,19.30734,100,10
42.18244,19.288104,100,10
42.207445,19.268867,100,10
42.232449,19.249631,100,10
42.257454,19.230334,100,10
42.282458,19.210455,100,10
42.307462,19.190575,100,10
42.332467,19.170696,100,10
42.357471,19.150817,100,10
42.382476,19.130938,100,10
42.40748,19.11106,100,10
42.432484,19.091181,100,10
42.457489,19.071304,100,10
42.482493,19.051426,100,10
42.507498,19.031638,100,10
42.532502,19.012708,100,10
42.557507,18.993777,100,10
42.582511,18.974846,100,10
42.607515,18.955915,100,10
42.63252,18.936984,100,10
42.657524,18.918053,100,10
42.682529,18.899123,100,10
42.707533,18.880192,100,10
42.732537,18.861261,100,10
42.757542,18.842245,100,10
42.782546,18.822428,100,10
42.807551,18.80261,100,10
42.832555,18.782792,100,10
42.857559,18.762974,100,10
42.882564,18.743155,100,10
42.907568,18.723337,100,10
42.932573,18.703517,100,10
42.957577,18.683698,100,10
42.982582,18.663878,100,10
43.007586,18.644175,100,10
43.03259,18.625548,100,10
43.057595,18.606921,100,10
43.082599,18.588295,100,10
43.107604,18.569668,100,10
43.132608,18.551041,100,10
43.157612,18.532414,100,10
43.182617,18.513788,100,10
43.207621,18.495161,100,10
43.232626,18.476534,100,10
43.25763,18.457847,100,10
43.282634,18.43861,100,10
43.307639,18.419374,100,10
43.332643,18.400138,100,10
43.357648,18.380901,100,10
43.382652,18.361665,100,10
43.407657,18.342428,100,10
43.432661,18.323192,100,10
43.457665,18.303955,100,10
43.48267,18.284719,100,10
43.507674,18.265603,100,10
43.532679,18.247562,100,10
43.557683,18.229521,100,10
43.582687,18.21148,100,10
43.607692,18.19344,100,10
43.632696,18.1754,100,10
43.657701,18.157361,100,10
43.682705,18.139321,100,10
43.707709,18.121282,100,10
43.732714,18.103244,100,10
43.757718,18.085114,100,10
43.782723,18.066185,100,10
43.807727,18.047255,100,10
43.832731,18.028326,100,10
43.857736,18.009396,100,10
43.88274,17.990467,100,10
43.907745,17.971538,100,10
43.932749,17.952608,100,10
43.957754,17.933679,100,10
43.982758,17.91475,100,10
44.007762,17.895948,100,10
44.032767,17.878238,100,10
44.057771,17.860528,100,10
44.082776,17.842818,100,10
44.10778,17.825109,100,10
44.132784,17.807399,100,10
44.157789,17.789689,100,10
44.182793,17.771979,100,10
44.207798,17.75427,100,10
44.232802,17.73656,100,10
44.257806,17.718753,100,10
44.282811,17.700128,100,10
44.307815,17.681503,100,10
44.33282,17.662878,100,10
44.357824,17.644253,100,10
44.382829,17.625627,100,10
44.407833,17.607002,100,10
44.432837,17.588377,100,10
44.457842,17.569752,100,10
44.482846,17.551127,100,10
44.507851,17.532633,100,10
44.532855,17.515229,100,10
44.557859,17.497825,100,10
44.582864,17.480421,100,10
44.607868,17.463016,100,10
44.632873,17.445612,100,10
44.657877,17.428208,100,10
44.682881,17.410804,100,10
44.707886,17.3934,100,10
44.73289,17.375996,100,10
44.757895,17.358525,100,10
44.782899,17.34051,100,10
44.807903,17.322495,100,10
44.832908,17.304479,100,10
44.857912,17.286464,100,10
44.882917,17.268448,100,10
44.907921,17.250433,100,10
44.932926,17.232417,100,10
44.95793,17.214402,100,10
44.982934,17.196386,100,10
45.007939,17.178473,100,10
45.032943,17.161374,100,10
45.057948,17.144276,100,10
45.082952,17.127177,100,10
45.107956,17.110079,100,10
45.132961,17.092981,100,10
45.157965,17.075882,100,10
45.18297,17.058784,100,10
45.207974,17.041685,100,10
45.232978,17.024587,100,10
45.257983,17.00742,100,10
45.282987,16.98971,100,10
45.307992,16.972001,100,10
45.332996,16.954291,100,10
45.358001,16.936581,100,10
45.383005,16.918871,100,10
45.408009,16.901162,100,10
45.433014,16.883452,100,10
45.458018,16.865742,100,10
45.483023,16.848032,100,10
45.508027,16.830394,100,10
45.533031,16.813307,100,10
45.558036,16.79622,100,10
45.58304,16.779133,100,10
45.608045,16.762045,100,10
45.633049,16.744958,100,10
45.658053,16.727869,100,10
45.683058,16.710781,100,10
45.708062,16.693692,100,10
45.733067,16.676603,100,10
45.758071,16.659513,100,10
45.783075,16.642413,100,10
45.80808,16.625313,100,10
45.833084,16.608213,100,10
45.858089,16.591113,100,10
45.883093,16.574013,100,10
45.908098,16.556913,100,10
45.933102,16.539813,100,10
45.958106,16.522713,100,10
45.983111,16.505613,100,10
46.008115,16.488585,100,10
46.03312,16.472094,100,10
46.058124,16.455604,100,10
46.083128,16.439114,100,10
46.108133,16.422624,100,10
46.133137,16.406134,100,10
46.158142,16.389643,100,10
46.183146,16.373153,100,10
46.20815,16.356663,100,10
46.233155,16.340173,100,10
46.258159,16.323645,100,10
46.283164,16.306842,100,10
46.308168,16.29004,100,10
46.333173,16.273237,100,10
46.358177,16.256435,100,10
46.383181,16.239633,100,10
46.408186,16.222832,100,10
46.43319,16.206031,100,10
46.458195,16.18923,100,10
46.483199,16.172429,100,10
46.508203,16.155703,100,10
46.533208,16.13952,100,10
46.558212,16.123337,100,10
46.583217,16.107154,100,10
46.608221,16.090971,100,10
46.633225,16.074789,100,10
46.65823,16.058606,100,10
46.683234,16.042423,100,10
46.708239,16.02624,100,10
46.733243,16.010057,100,10
46.758247,15.9938,100,10
46.783252,15.977011,100,10
46.808256,15.960222,100,10
46.833261,15.943433,100,10
46.858265,15.926643,100,10
46.88327,15.909853,100,10
46.908274,15.893063,100,10
46.933278,15.876272,100,10
46.958283,15.859481,100,10
46.983287,15.84269,100,10
47.008292,15.826011,100,10
47.033296,15.810128,100,10
47.0583,15.794246,100,10
47.083305,15.778363,100,10
47.108309,15.762481,100,10
47.133314,15.7466,100,10
47.158318,15.730718,100,10
47.183322,15.714837,100,10
47.208327,15.698956,100,10
47.233331,15.683076,100,10
47.258336,15.66712,100,10
47.28334,15.650631,100,10
47.308345,15.634142,100,10
47.333349,15.617654,100,10
47.358353,15.601165,100,10
47.383358,15.584676,100,10
47.408362,15.568188,100,10
47.433367,15.551699,100,10
47.458371,15.535211,100,10
47.483375,15.518722,100,10
47.50838,15.502311,100,10
47.533384,15.486434,100,10
47.558389,15.470558,100,10
47.583393,15.454682,100,10
47.608397,15.438806,100,10
47.633402,15.422931,100,10
47.658406,15.407056,100,10
47.683411,15.391181,100,10
47.708415,15.375307,100,10
47.73342,15.359432,100,10
47.758424,15.34348,100,10
47.783428,15.326993,100,10
47.808433,15.310506,100,10
47.833437,15.294018,100,10
47.858442,15.277531,100,10
47.883446,15.261044,100,10
47.90845,15.244557,100,10
47.933455,15.22807,100,10
47.958459,15.211583,100,10
47.983464,15.195096,100,10
48.008468,15.178688,100,10
48.033472,15.162813,100,10
48.058477,15.146937,100,10
48.083481,15.131061,100,10
48.108486,15.115185,100,10
48.13349,15.09931,100,10
48.158494,15.083434,100,10
48.183499,15.067558,100,10
48.208503,15.051682,100,10
48.233508,15.035807,100,10
48.258512,15.01985,100,10
48.283517,15.003363,100,10
48.308521,14.986876,100,10
48.333525,14.970389,100,10
48.35853,14.953902,100,10
48.383534,14.937415,100,10
48.408539,14.920928,100,10
48.433543,14.904441,100,10
48.458547,14.887954,100,10
48.483552,14.871467,100,10
48.508556,14.855061,100,10
48.533561,14.839185,100,10
48.558565,14.82331,100,10
48.583569,14.807434,100,10
48.608574,14.791558,100,10
48.633578,14.775682,100,10
48.658583,14.759807,100,10
48.683587,14.743931,100,10
48.708592,14.728055,100,10
48.733596,14.712179,100,10
48.7586,14.696221,100,10
48.783605,14.679734,100,10
48.808609,14.663247,100,10
48.833614,14.64676,100,10
48.858618,14.630272,100,10
48.883622,14.613785,100,10
48.908627,14.597298,100,10
48.933631,14.580811,100,10
48.958636,14.564324,100,10
48.98364,14.547837,100,10
49.008644,14.531517,100,10
49.033649,14.516251,100,10
49.058653,14.500985,100,10
49.083658,14.485719,100,10
49.108662,14.470453,100,10
49.133666,14.455187,100,10
49.158671,14.439921,100,10
49.183675,14.424655,100,10
49.20868,14.409389,100,10
49.233684,14.394123,100,10
49.258689,14.378857,100,10
49.283693,14.363591,100,10
49.308697,14.348325,100,10
49.333702,14.333059,100,10
49.358706,14.317793,100,10
