depth,dose,ssd,field_size
46.621707,7.169231445,100,10
46.646719,7.159409836,100,10
46.67173,7.149587983,100,10
46.696742,7.139766375,100,10
46.721754,7.129944767,100,10
46.746765,7.120123159,100,10
46.771777,7.110211215,100,10
46.796789,7.100082858,100,10
46.8218,7.089954745,100,10
46.846812,7.079826633,100,10
46.871824,7.06969852,100,10
46.896835,7.059570407,100,10
46.921847,7.049442295,100,10
46.946859,7.039314182,100,10
46.97187,7.029185825,100,10
46.996882,7.019057712,100,10
47.021894,7.009112963,100,10
47.046905,6.99959737,100,10
47.071917,6.990082022,100,10
47.096928,6.980566428,100,10
47.12194,6.971050835,100,10
47.146952,6.961535487,100,10
47.171963,6.952019893,100,10
47.196975,6.942504545,100,10
47.221987,6.932988952,100,10
47.246998,6.923473603,100,10
47.27201,6.913865226,100,10
47.297022,6.904043618,100,10
47.322033,6.89422201,100,10
47.347045,6.884400402,100,10
47.372057,6.874578793,100,10
47.397068,6.864757185,100,10
47.42208,6.854935577,100,10
47.447091,6.845113969,100,10
47.472103,6.835292361,100,10
47.497115,6.825470753,100,10
47.522126,6.815743152,100,10
47.547138,6.806227559,100,10
47.57215,6.796712211,100,10
47.597161,6.787196617,100,10
47.622173,6.777681269,100,10
47.647185,6.768165676,100,10
47.672196,6.758650327,100,10
47.697208,6.749134734,100,10
47.72222,6.739619385,100,10
47.747231,6.730103792,100,10
47.772243,6.720492967,100,10
47.797255,6.710671359,100,10
47.822266,6.700849751,100,10
47.847278,6.691028142,100,10
47.872289,6.681206534,100,10
47.897301,6.671384926,100,10
47.922313,6.661563318,100,10
47.947324,6.65174171,100,10
47.972336,6.641920102,100,10
47.997348,6.632098249,100,10
48.022359,6.622470042,100,10
48.047371,6.613260708,100,10
48.072383,6.604051375,100,10
48.097394,6.594842041,100,10
48.122406,6.585632708,100,10
48.147418,6.576423374,100,10
48.172429,6.56721404,100,10
48.197441,6.558004707,100,10
48.222452,6.548795373,100,10
48.247464,6.539586039,100,10
48.272476,6.53037744,100,10
48.297487,6.521170555,100,10
48.322499,6.511963669,100,10
48.347511,6.502756784,100,10
48.372522,6.493549898,100,10
48.397534,6.484343013,100,10
48.422546,6.475136127,100,10
48.447557,6.465929242,100,10
48.472569,6.456722356,100,10
48.497581,6.447515471,100,10
48.522592,6.438407,100,10
48.547604,6.429503926,100,10
48.572616,6.420601097,100,10
48.597627,6.411698023,100,10
48.622639,6.402794949,100,10
48.64765,6.39389212,100,10
48.672662,6.384989046,100,10
48.697674,6.376085972,100,10
48.722685,6.367182898,100,10
48.747697,6.358280069,100,10
48.772709,6.349470268,100,10
48.79772,6.3408524,100,10
48.822732,6.332235022,100,10
48.847744,6.323618377,100,10
48.872755,6.315002223,100,10
48.897767,6.306386803,100,10
48.922779,6.297771873,100,10
48.94779,6.289157677,100,10
48.972802,6.280543971,100,10
48.997813,6.271930754,100,10
49.022825,6.263230384,100,10
49.047837,6.254352771,100,10
49.072848,6.245474423,100,10
49.09786,6.236595585,100,10
49.122872,6.227716258,100,10
49.147883,6.218836196,100,10
49.172895,6.209955645,100,10
49.197907,6.201074359,100,10
49.222918,6.192192339,100,10
49.24793,6.183310074,100,10
49.272942,6.174208213,100,10
49.297953,6.164675728,100,10
49.322965,6.155143732,100,10
49.347977,6.145612471,100,10
49.372988,6.136081699,100,10
49.398,6.126551417,100,10
49.423011,6.117022115,100,10
49.448023,6.107493057,100,10
49.473035,6.097964733,100,10
49.498046,6.088436899,100,10
49.523058,6.077456352,100,10
49.54807,6.063662181,100,10
49.573081,6.049867521,100,10
49.598093,6.036072126,100,10
49.623105,6.022276242,100,10
49.648116,6.008479868,100,10
49.673128,5.994682759,100,10
49.69814,5.980884916,100,10
49.723151,5.967086584,100,10

