offset,dose,field_size,depth
0.410389,72.258024,2,5
0.435426,72.089704,2,5
0.460463,71.921384,2,5
0.485499,71.689913,2,5
0.510536,71.197815,2,5
0.535572,70.705718,2,5
0.560609,70.213621,2,5
0.585646,69.721525,2,5
0.610682,69.22943,2,5
0.635719,68.737335,2,5
0.660756,68.245241,2,5
0.685792,67.753148,2,5
0.710829,67.261055,2,5
0.735866,66.39303,2,5
0.760902,64.108028,2,5
0.785939,61.823028,2,5
0.810975,59.538029,2,5
0.836012,57.253031,2,5
0.861049,54.968034,2,5
0.886085,52.683039,2,5
0.911122,50.398044,2,5
0.936159,48.113051,2,5
0.961195,45.828059,2,5
0.986232,43.385464,2,5
1.011269,40.39787,2,5
1.036305,37.410277,2,5
1.061342,34.422686,2,5
1.086379,31.435097,2,5
1.111415,28.447509,2,5
1.136452,25.459924,2,5
1.161488,22.47234,2,5
1.186525,19.484758,2,5
1.211562,16.497178,2,5
1.236598,13.974358,2,5
1.261635,12.931805,2,5
1.286672,11.889252,2,5
1.311708,10.8467,2,5
1.336745,9.804149,2,5
1.361782,8.761598,2,5
1.386818,7.719047,2,5
1.411855,6.676497,2,5
1.436892,5.633948,2,5
1.461928,4.591399,2,5
1.486965,3.772373,2,5
1.512001,3.611287,2,5
1.537038,3.450201,2,5
1.562075,3.289115,2,5
1.587111,3.128029,2,5
1.612148,2.966942,2,5
1.637185,2.805856,2,5
1.662221,2.64477,2,5
1.687258,2.483684,2,5
1.712295,2.322597,2,5
1.737331,2.17752,2,5
1.762368,2.076121,2,5
1.787404,1.974722,2,5
1.812441,1.873322,2,5
1.837478,1.771923,2,5
1.862514,1.670524,2,5
1.887551,1.569125,2,5
1.912588,1.467726,2,5
1.937624,1.366327,2,5
1.962661,1.264928,2,5
1.987698,1.187168,2,5
2.012734,1.169344,2,5
2.037771,1.15152,2,5
2.062808,1.133696,2,5
2.087844,1.115872,2,5
2.112881,1.098048,2,5
2.137917,1.080225,2,5
2.162954,1.062401,2,5
2.187991,1.044577,2,5
2.213027,1.026753,2,5
2.238064,1.008935,2,5
2.263101,0.991133,2,5
2.288137,0.97333,2,5
2.313174,0.955528,2,5
2.338211,0.937725,2,5
2.363247,0.919923,2,5
2.388284,0.90212,2,5
2.413321,0.884317,2,5
2.438357,0.866515,2,5
2.463394,0.848712,2,5
2.48843,0.83091,2,5
2.513467,0.81311,2,5
2.538504,0.795309,2,5
2.56354,0.777509,2,5
2.588577,0.759708,2,5
2.613614,0.741908,2,5
2.63865,0.724107,2,5
2.663687,0.706306,2,5
2.688724,0.688506,2,5
2.71376,0.670705,2,5
2.738797,0.653934,2,5
2.763833,0.639283,2,5
2.78887,0.624632,2,5
2.813907,0.609981,2,5
2.838943,0.59533,2,5
2.86398,0.58068,2,5
2.889017,0.566029,2,5
2.914053,0.551378,2,5
2.93909,0.536727,2,5
2.964127,0.522076,2,5
2.989163,0.510676,2,5
3.0142,0.505548,2,5
3.039237,0.500419,2,5
3.064273,0.495291,2,5
3.08931,0.490162,2,5
3.114346,0.485034,2,5
3.139383,0.479905,2,5
3.16442,0.474777,2,5
3.189456,0.469648,2,5
3.214493,0.464519,2,5
3.23953,0.459391,2,5
3.264566,0.454262,2,5
3.289603,0.449134,2,5
3.31464,0.444005,2,5
3.339676,0.438877,2,5
3.364713,0.433748,2,5
3.38975,0.428619,2,5
3.414786,0.423491,2,5
3.439823,0.418362,2,5
3.464859,0.413233,2,5
3.489896,0.408007,2,5
3.514933,0.402616,2,5
3.539969,0.397224,2,5
3.565006,0.391832,2,5
3.590043,0.386441,2,5
3.615079,0.381049,2,5
3.640116,0.375657,2,5
3.665153,0.370266,2,5
3.690189,0.364874,2,5
3.715226,0.359482,2,5
3.740262,0.353329,2,5
3.765299,0.34596,2,5
3.790336,0.338591,2,5
3.815372,0.331221,2,5
3.840409,0.323852,2,5
3.865446,0.316483,2,5
3.890482,0.309114,2,5
3.915519,0.301745,2,5
3.940556,0.294376,2,5
3.965592,0.287007,2,5
3.990629,0.281794,2,5
4.015666,0.279817,2,5
4.040702,0.27784,2,5
4.065739,0.275863,2,5
4.090775,0.273886,2,5
4.115812,0.271909,2,5
4.140849,0.269932,2,5
4.165885,0.267955,2,5
4.190922,0.265978,2,5
4.215959,0.264001,2,5
4.240995,0.262033,2,5
4.266032,0.260078,2,5
4.291069,0.258122,2,5
4.316105,0.256167,2,5
4.341142,0.254212,2,5
4.366179,0.252257,2,5
4.391215,0.250301,2,5
4.416252,0.248346,2,5
4.441288,0.246391,2,5
4.466325,0.244436,2,5
4.491362,0.242582,2,5
4.516398,0.240864,2,5
4.541435,0.239146,2,5
4.566472,0.237428,2,5
4.591508,0.235709,2,5
4.616545,0.233991,2,5
4.641582,0.232273,2,5
4.666618,0.230555,2,5
4.691655,0.228836,2,5
4.716691,0.227118,2,5
4.741728,0.225285,2,5
4.766765,0.223308,2,5
4.791801,0.221331,2,5
4.816838,0.219354,2,5
4.841875,0.217377,2,5
4.866911,0.2154,2,5
4.891948,0.213423,2,5
4.916985,0.211446,2,5
4.942021,0.209469,2,5
4.967058,0.207491,2,5
4.992095,0.205513,2,5
5.017131,0.203534,2,5
5.042168,0.201555,2,5
5.067204,0.199576,2,5
5.092241,0.197597,2,5
5.117278,0.195617,2,5
5.142314,0.193638,2,5
5.167351,0.191659,2,5
5.192388,0.18968,2,5
5.217424,0.187701,2,5
5.242461,0.185723,2,5
5.267498,0.183746,2,5
5.292534,0.181768,2,5
5.317571,0.179791,2,5
5.342608,0.177814,2,5
5.367644,0.175837,2,5
5.392681,0.17386,2,5
5.417717,0.171883,2,5
5.442754,0.169906,2,5
5.467791,0.167929,2,5
5.492827,0.165952,2,5
5.517864,0.163975,2,5
5.542901,0.161998,2,5
5.567937,0.16002,2,5
5.592974,0.158043,2,5
5.618011,0.156066,2,5
5.643047,0.154089,2,5
5.668084,0.152111,2,5
5.69312,0.150134,2,5
5.718157,0.148157,2,5
5.743194,0.146452,2,5
5.76823,0.145016,2,5
5.793267,0.14358,2,5
5.818304,0.142145,2,5
5.84334,0.140709,2,5
5.868377,0.139273,2,5
5.893414,0.137837,2,5
5.91845,0.136402,2,5
5.943487,0.134966,2,5
5.968524,0.13353,2,5
5.99356,0.132398,2,5
6.018597,0.13155,2,5
6.043633,0.130702,2,5
6.06867,0.129853,2,5
6.093707,0.129005,2,5
6.118743,0.128157,2,5
6.14378,0.127309,2,5
6.168817,0.126461,2,5
6.193853,0.125612,2,5
6.21889,0.124764,2,5
6.243927,0.124066,2,5
6.268963,0.123501,2,5
6.294,0.122935,2,5
6.319037,0.12237,2,5
6.344073,0.121804,2,5
6.36911,0.121239,2,5
6.394146,0.120673,2,5
6.419183,0.120108,2,5
6.44422,0.119543,2,5
6.469256,0.118977,2,5
6.494293,0.118258,2,5
6.51933,0.117412,2,5
6.544366,0.116566,2,5
6.569403,0.11572,2,5
