offset,dose,field_size,depth
7.50,78.11,10,5.00
7.60,77.87,10,5.00
7.70,77.62,10,5.00
7.80,77.37,10,5.00
7.90,77.12,10,5.00
8.00,76.87,10,5.00
8.10,76.63,10,5.00
8.20,76.38,10,5.00
8.30,76.13,10,5.00
8.40,75.88,10,5.00
8.50,75.63,10,5.00
8.60,75.38,10,5.00
8.70,75.13,10,5.00
8.80,74.89,10,5.00
8.90,74.65,10,5.00
9.00,74.42,10,5.00
9.10,74.16,10,5.00
9.20,73.89,10,5.00
9.30,73.65,10,5.00
9.40,73.42,10,5.00
9.50,73.19,10,5.00
9.60,72.93,10,5.00
9.70,72.66,10,5.00
9.80,72.41,10,5.00
9.90,72.19,10,5.00
10.00,71.97,10,5.00
10.10,71.73,10,5.00
10.20,71.50,10,5.00
10.30,71.26,10,5.00
10.40,71.03,10,5.00
10.50,70.79,10,5.00
10.60,70.56,10,5.00
10.70,70.33,10,5.00
10.80,70.09,10,5.00
10.90,69.85,10,5.00
11.00,69.61,10,5.00
11.10,69.38,10,5.00
11.20,69.15,10,5.00
11.30,68.93,10,5.00
11.40,68.71,10,5.00
11.50,68.48,10,5.00
11.60,68.24,10,5.00
11.70,68.00,10,5.00
11.80,67.77,10,5.00
11.90,67.55,10,5.00
12.00,67.33,10,5.00
12.10,67.09,10,5.00
12.20,66.85,10,5.00
12.30,66.62,10,5.00
12.40,66.41,10,5.00
12.50,66.20,10,5.00
12.60,65.96,10,5.00
12.70,65.73,10,5.00
12.80,65.51,10,5.00
12.90,65.29,10,5.00
13.00,65.07,10,5.00
13.10,64.85,10,5.00
13.20,64.62,10,5.00
13.30,64.40,10,5.00
13.40,64.17,10,5.00
13.50,63.94,10,5.00
13.60,63.72,10,5.00
13.70,63.49,10,5.00
13.80,63.27,10,5.00
13.90,63.04,10,5.00
14.00,62.82,10,5.00
14.10,62.59,10,5.00
14.20,62.35,10,5.00
14.30,62.13,10,5.00
14.40,61.92,10,5.00
14.50,61.71,10,5.00
14.60,61.48,10,5.00
14.70,61.25,10,5.00
14.80,61.04,10,5.00
14.90,60.84,10,5.00
15.00,60.64,10,5.00
15.10,60.41,10,5.00
15.20,60.19,10,5.00
15.30,59.97,10,5.00
15.40,59.76,10,5.00
15.50,59.55,10,5.00
15.60,59.33,10,5.00
15.70,59.11,10,5.00
15.80,58.89,10,5.00
15.90,58.67,10,5.00
16.00,58.45,10,5.00
16.10,58.24,10,5.00
16.20,58.02,10,5.00
16.30,57.81,10,5.00
16.40,57.60,10,5.00
16.50,57.39,10,5.00
16.60,57.17,10,5.00
16.70,56.95,10,5.00
16.80,56.74,10,5.00
16.90,56.53,10,5.00
17.00,56.32,10,5.00
17.10,56.09,10,5.00
17.20,55.86,10,5.00
17.30,55.65,10,5.00
17.40,55.45,10,5.00
17.50,55.25,10,5.00
17.60,55.02,10,5.00
17.70,54.80,10,5.00
17.80,54.58,10,5.00
17.90,54.36,10,5.00
18.00,54.14,10,5.00
18.10,53.90,10,5.00
18.20,53.66,10,5.00
18.30,53.43,10,5.00
18.40,53.20,10,5.00
18.50,52.97,10,5.00
18.60,52.73,10,5.00
18.70,52.49,10,5.00
18.80,52.25,10,5.00
18.90,52.01,10,5.00
19.00,51.77,10,5.00
19.10,51.52,10,5.00
19.20,51.26,10,5.00
19.30,51.01,10,5.00
19.40,50.75,10,5.00
19.50,50.49,10,5.00
19.60,50.19,10,5.00
19.70,49.89,10,5.00
19.80,49.60,10,5.00
19.90,49.32,10,5.00
20.00,49.04,10,5.00
20.10,48.71,10,5.00
20.20,48.38,10,5.00
20.30,48.00,10,5.00
20.40,47.56,10,5.00
20.50,47.13,10,5.00
20.60,44.46,10,5.00
20.70,41.80,10,5.00
20.80,37.77,10,5.00
20.90,32.37,10,5.00
21.00,26.98,10,5.00
21.10,21.08,10,5.00
21.20,15.18,10,5.00
21.30,11.05,10,5.00
21.40,8.69,10,5.00
21.50,6.34,10,5.00
21.60,6.11,10,5.00
21.70,5.89,10,5.00
21.80,5.64,10,5.00
21.90,5.35,10,5.00
22.00,5.06,10,5.00
22.10,4.92,10,5.00
22.20,4.79,10,5.00
22.30,4.66,10,5.00
22.40,4.52,10,5.00
22.50,4.39,10,5.00
22.60,4.26,10,5.00
22.70,4.12,10,5.00
22.80,3.99,10,5.00
22.90,3.87,10,5.00
23.00,3.74,10,5.00
23.10,3.65,10,5.00
23.20,3.57,10,5.00
23.30,3.48,10,5.00
23.40,3.39,10,5.00
23.50,3.30,10,5.00
23.60,3.22,10,5.00
23.70,3.13,10,5.00
23.80,3.04,10,5.00
23.90,2.95,10,5.00
24.00,2.85,10,5.00
24.10,2.78,10,5.00
24.20,2.72,10,5.00
24.30,2.65,10,5.00
24.40,2.58,10,5.00
24.50,2.51,10,5.00
24.60,2.44,10,5.00
24.70,2.37,10,5.00
24.80,2.10,10,5.00
24.90,1.64,10,5.00
25.00,1.18,10,5.00
25.10,0.00,10,5.00
25.20,0.00,10,5.00
25.30,0.00,10,5.00
25.40,0.00,10,5.00
25.50,0.00,10,5.00
25.60,0.00,10,5.00
25.70,0.00,10,5.00
25.80,0.00,10,5.00
25.90,0.00,10,5.00
26.00,0.00,10,5.00
26.10,0.00,10,5.00
26.20,0.00,10,5.00
26.30,0.00,10,5.00
26.40,0.00,10,5.00
26.50,0.00,10,5.00
26.60,0.00,10,5.00
26.70,0.00,10,5.00
26.80,0.00,10,5.00
26.90,0.00,10,5.00
27.00,0.00,10,5.00
27.10,0.00,10,5.00
27.20,0.00,10,5.00
27.30,0.00,10,5.00
27.40,0.00,10,5.00
27.50,0.00,10,5.00
27.60,0.00,10,5.00
27.70,0.00,10,5.00
27.80,0.00,10,5.00
27.90,0.00,10,5.00
28.00,0.00,10,5.00
28.10,0.00,10,5.00
28.20,0.00,10,5.00
28.30,0.00,10,5.00
28.40,0.00,10,5.00
28.50,0.00,10,5.00
28.60,0.00,10,5.00
28.70,0.00,10,5.00
28.80,0.00,10,5.00
28.90,0.00,10,5.00
29.00,0.00,10,5.00
29.10,0.00,10,5.00
29.20,0.00,10,5.00
29.30,0.00,10,5.00
29.40,0.00,10,5.00
29.50,0.00,10,5.00
29.60,0.00,10,5.00
29.70,0.00,10,5.00
29.80,0.00,10,5.00
29.90,0.00,10,5.00
30.00,0.00,10,5.00
