offset,dose,field_size,depth
-13.50,79.99,10,10.00
-13.40,80.03,10,10.00
-13.30,80.06,10,10.00
-13.20,80.09,10,10.00
-13.10,80.11,10,10.00
-13.00,80.13,10,10.00
-12.90,80.15,10,10.00
-12.80,80.16,10,10.00
-12.70,80.18,10,10.00
-12.60,80.20,10,10.00
-12.50,80.22,10,10.00
-12.40,80.23,10,10.00
-12.30,80.25,10,10.00
-12.20,80.27,10,10.00
-12.10,80.29,10,10.00
-12.00,80.31,10,10.00
-11.90,80.32,10,10.00
-11.80,80.33,10,10.00
-11.70,80.36,10,10.00
-11.60,80.38,10,10.00
-11.50,80.41,10,10.00
-11.40,80.41,10,10.00
-11.30,80.41,10,10.00
-11.20,80.41,10,10.00
-11.10,80.43,10,10.00
-11.00,80.45,10,10.00
-10.90,80.45,10,10.00
-10.80,80.45,10,10.00
-10.70,80.46,10,10.00
-10.60,80.47,10,10.00
-10.50,80.49,10,10.00
-10.40,80.49,10,10.00
-10.30,80.48,10,10.00
-10.20,80.48,10,10.00
-10.10,80.50,10,10.00
-10.00,80.51,10,10.00
-9.90,80.51,10,10.00
-9.80,80.52,10,10.00
-9.70,80.51,10,10.00
-9.60,80.51,10,10.00
-9.50,80.50,10,10.00
-9.40,80.50,10,10.00
-9.30,80.50,10,10.00
-9.20,80.50,10,10.00
-9.10,80.51,10,10.00
-9.00,80.51,10,10.00
-8.90,80.52,10,10.00
-8.80,80.52,10,10.00
-8.70,80.53,10,10.00
-8.60,80.53,10,10.00
-8.50,80.53,10,10.00
-8.40,80.54,10,10.00
-8.30,80.55,10,10.00
-8.20,80.55,10,10.00
-8.10,80.55,10,10.00
-8.00,80.54,10,10.00
-7.90,80.55,10,10.00
-7.80,80.56,10,10.00
-7.70,80.56,10,10.00
-7.60,80.55,10,10.00
-7.50,80.55,10,10.00
-7.40,80.55,10,10.00
-7.30,80.54,10,10.00
-7.20,80.54,10,10.00
-7.10,80.54,10,10.00
-7.00,80.54,10,10.00
-6.90,80.54,10,10.00
-6.80,80.55,10,10.00
-6.70,80.55,10,10.00
-6.60,80.54,10,10.00
-6.50,80.54,10,10.00
-6.40,80.53,10,10.00
-6.30,80.51,10,10.00
-6.20,80.50,10,10.00
-6.10,80.49,10,10.00
-6.00,80.48,10,10.00
-5.90,80.44,10,10.00
-5.80,80.39,10,10.00
-5.70,80.36,10,10.00
-5.60,80.33,10,10.00
-5.50,80.30,10,10.00
-5.40,80.27,10,10.00
-5.30,80.24,10,10.00
-5.20,80.21,10,10.00
-5.10,80.19,10,10.00
-5.00,80.17,10,10.00
-4.90,80.13,10,10.00
-4.80,80.09,10,10.00
-4.70,80.06,10,10.00
-4.60,80.04,10,10.00
-4.50,80.01,10,10.00
-4.40,79.99,10,10.00
-4.30,79.96,10,10.00
-4.20,79.94,10,10.00
-4.10,79.91,10,10.00
-4.00,79.88,10,10.00
-3.90,79.86,10,10.00
-3.80,79.84,10,10.00
-3.70,79.82,10,10.00
-3.60,79.80,10,10.00
-3.50,79.78,10,10.00
-3.40,79.76,10,10.00
-3.30,79.74,10,10.00
-3.20,79.72,10,10.00
-3.10,79.70,10,10.00
-3.00,79.69,10,10.00
-2.90,79.67,10,10.00
-2.80,79.66,10,10.00
-2.70,79.64,10,10.00
-2.60,79.62,10,10.00
-2.50,79.60,10,10.00
-2.40,79.58,10,10.00
-2.30,79.57,10,10.00
-2.20,79.56,10,10.00
-2.10,79.54,10,10.00
-2.00,79.52,10,10.00
-1.90,79.51,10,10.00
-1.80,79.49,10,10.00
-1.70,79.47,10,10.00
-1.60,79.46,10,10.00
-1.50,79.44,10,10.00
-1.40,79.43,10,10.00
-1.30,79.41,10,10.00
-1.20,79.40,10,10.00
-1.10,79.39,10,10.00
-1.00,79.37,10,10.00
-0.90,79.36,10,10.00
-0.80,79.35,10,10.00
-0.70,79.34,10,10.00
-0.60,79.34,10,10.00
-0.50,79.33,10,10.00
-0.40,79.31,10,10.00
-0.30,79.29,10,10.00
-0.20,79.28,10,10.00
-0.10,79.27,10,10.00
0.00,79.26,10,10.00
0.10,79.27,10,10.00
0.20,79.28,10,10.00
0.30,79.30,10,10.00
0.40,79.31,10,10.00
0.50,79.32,10,10.00
0.60,79.33,10,10.00
0.70,79.35,10,10.00
0.80,79.36,10,10.00
0.90,79.37,10,10.00
1.00,79.38,10,10.00
1.10,79.39,10,10.00
1.20,79.40,10,10.00
1.30,79.41,10,10.00
1.40,79.43,10,10.00
1.50,79.44,10,10.00
1.60,79.46,10,10.00
1.70,79.48,10,10.00
1.80,79.49,10,10.00
1.90,79.51,10,10.00
2.00,79.53,10,10.00
2.10,79.55,10,10.00
2.20,79.57,10,10.00
2.30,79.59,10,10.00
2.40,79.60,10,10.00
2.50,79.62,10,10.00
2.60,79.63,10,10.00
2.70,79.64,10,10.00
2.80,79.66,10,10.00
2.90,79.68,10,10.00
3.00,79.70,10,10.00
3.10,79.71,10,10.00
3.20,79.73,10,10.00
3.30,79.74,10,10.00
3.40,79.75,10,10.00
3.50,79.77,10,10.00
3.60,79.79,10,10.00
3.70,79.81,10,10.00
3.80,79.83,10,10.00
3.90,79.86,10,10.00
4.00,79.89,10,10.00
4.10,79.91,10,10.00
4.20,79.93,10,10.00
4.30,79.96,10,10.00
4.40,79.99,10,10.00
4.50,80.02,10,10.00
4.60,80.05,10,10.00
4.70,80.09,10,10.00
4.80,80.11,10,10.00
4.90,80.13,10,10.00
5.00,80.14,10,10.00
5.10,80.17,10,10.00
5.20,80.20,10,10.00
5.30,80.23,10,10.00
5.40,80.26,10,10.00
5.50,80.29,10,10.00
5.60,80.33,10,10.00
5.70,80.37,10,10.00
5.80,80.40,10,10.00
5.90,80.42,10,10.00
6.00,80.44,10,10.00
6.10,80.48,10,10.00
6.20,80.51,10,10.00
6.30,80.53,10,10.00
6.40,80.54,10,10.00
6.50,80.54,10,10.00
6.60,80.54,10,10.00
6.70,80.54,10,10.00
6.80,80.54,10,10.00
6.90,80.55,10,10.00
7.00,80.55,10,10.00
7.10,80.55,10,10.00
7.20,80.55,10,10.00
7.30,80.55,10,10.00
7.40,80.56,10,10.00
7.50,80.56,10,10.00
7.60,80.56,10,10.00
7.70,80.56,10,10.00
7.80,80.56,10,10.00
7.90,80.56,10,10.00
8.00,80.56,10,10.00
8.10,80.55,10,10.00
8.20,80.54,10,10.00
8.30,80.54,10,10.00
8.40,80.55,10,10.00
8.50,80.55,10,10.00
8.60,80.54,10,10.00
8.70,80.53,10,10.00
8.80,80.52,10,10.00
8.90,80.51,10,10.00
9.00,80.50,10,10.00
9.10,80.50,10,10.00
9.20,80.50,10,10.00
9.30,80.50,10,10.00
9.40,80.50,10,10.00
9.50,80.51,10,10.00
9.60,80.51,10,10.00
9.70,80.51,10,10.00
9.80,80.51,10,10.00
9.90,80.51,10,10.00
10.00,80.50,10,10.00
10.10,80.51,10,10.00
10.20,80.51,10,10.00
10.30,80.50,10,10.00
10.40,80.48,10,10.00
10.50,80.46,10,10.00
10.60,80.46,10,10.00
10.70,80.46,10,10.00
10.80,80.46,10,10.00
10.90,80.45,10,10.00
11.00,80.43,10,10.00
11.10,80.44,10,10.00
11.20,80.44,10,10.00
11.30,80.43,10,10.00
11.40,80.41,10,10.00
11.50,80.39,10,10.00
11.60,80.38,10,10.00
11.70,80.38,10,10.00
11.80,80.36,10,10.00
11.90,80.34,10,10.00
12.00,80.31,10,10.00
12.10,80.30,10,10.00
12.20,80.28,10,10.00
12.30,80.26,10,10.00
12.40,80.24,10,10.00
12.50,80.22,10,10.00
12.60,80.21,10,10.00
12.70,80.19,10,10.00
12.80,80.18,10,10.00
12.90,80.16,10,10.00
13.00,80.14,10,10.00
13.10,80.12,10,10.00
13.20,80.09,10,10.00
13.30,80.07,10,10.00
13.40,80.05,10,10.00
13.50,80.03,10,10.00
13.60,80.00,10,10.00
13.70,79.96,10,10.00
13.80,79.93,10,10.00
13.90,79.92,10,10.00
14.00,79.90,10,10.00
14.10,79.87,10,10.00
14.20,79.83,10,10.00
14.30,79.80,10,10.00
14.40,79.76,10,10.00
14.50,79.73,10,10.00
14.60,79.69,10,10.00
14.70,79.66,10,10.00
14.80,79.63,10,10.00
14.90,79.60,10,10.00
15.00,79.57,10,10.00
15.10,79.53,10,10.00
15.20,79.49,10,10.00
15.30,79.46,10,10.00
15.40,79.42,10,10.00
15.50,79.39,10,10.00
15.60,79.36,10,10.00
15.70,79.32,10,10.00
15.80,79.27,10,10.00
15.90,79.21,10,10.00
16.00,79.15,10,10.00
16.10,79.11,10,10.00
16.20,79.06,10,10.00
16.30,79.01,10,10.00
16.40,78.94,10,10.00
16.50,78.88,10,10.00
16.60,78.83,10,10.00
16.70,78.78,10,10.00
16.80,78.71,10,10.00
16.90,78.62,10,10.00
17.00,78.53,10,10.00
17.10,78.44,10,10.00
17.20,78.36,10,10.00
17.30,78.26,10,10.00
17.40,78.15,10,10.00
17.50,78.05,10,10.00
17.60,77.94,10,10.00
17.70,77.84,10,10.00
17.80,77.73,10,10.00
17.90,77.63,10,10.00
18.00,77.52,10,10.00
18.10,77.40,10,10.00
18.20,77.29,10,10.00
18.30,77.18,10,10.00
18.40,77.07,10,10.00
18.50,76.96,10,10.00
18.60,76.84,10,10.00
18.70,76.71,10,10.00
18.80,76.58,10,10.00
18.90,76.46,10,10.00
19.00,76.33,10,10.00
19.10,76.16,10,10.00
19.20,75.98,10,10.00
19.30,75.82,10,10.00
19.40,75.66,10,10.00
19.50,75.51,10,10.00
19.60,75.32,10,10.00
19.70,75.13,10,10.00
19.80,74.95,10,10.00
19.90,74.77,10,10.00
20.00,74.59,10,10.00
20.10,74.39,10,10.00
20.20,74.18,10,10.00
20.30,73.99,10,10.00
20.40,73.79,10,10.00
20.50,73.59,10,10.00
20.60,73.36,10,10.00
20.70,73.13,10,10.00
20.80,72.87,10,10.00
20.90,72.59,10,10.00
21.00,72.31,10,10.00
21.10,71.98,10,10.00
21.20,71.64,10,10.00
21.30,70.94,10,10.00
21.40,69.86,10,10.00
21.50,68.79,10,10.00
21.60,66.18,10,10.00
21.70,63.56,10,10.00
21.80,58.57,10,10.00
21.90,51.20,10,10.00
22.00,43.82,10,10.00
22.10,35.14,10,10.00
22.20,26.46,10,10.00
22.30,20.61,10,10.00
22.40,17.60,10,10.00
22.50,14.60,10,10.00
22.60,13.98,10,10.00
22.70,13.36,10,10.00
22.80,12.86,10,10.00
22.90,12.48,10,10.00
23.00,12.10,10,10.00
23.10,11.82,10,10.00
23.20,11.53,10,10.00
23.30,11.25,10,10.00
23.40,10.97,10,10.00
23.50,10.69,10,10.00
23.60,10.41,10,10.00
23.70,10.13,10,10.00
23.80,9.88,10,10.00
23.90,9.66,10,10.00
24.00,9.44,10,10.00
24.10,9.22,10,10.00
24.20,9.00,10,10.00
24.30,8.78,10,10.00
24.40,8.56,10,10.00
24.50,8.34,10,10.00
24.60,8.12,10,10.00
24.70,7.90,10,10.00
24.80,7.04,10,10.00
24.90,5.54,10,10.00
25.00,4.05,10,10.00
